CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,restaurant_name,thai_boolean
40529979,ROMEO'S PIZZERIA,Queens,18808,UNION TURNPIKE,11366,+1-718-454-4223,Pizza,2021/07/30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.72924819,-73.78096961,408.0,23.0,127700.0,4156312.0,4072660001.0,QN06,Romeo'S Pizzeria,False
40863010,WASHINGTON SQUARE DINER,Manhattan,150,WEST    4 STREET,10012,+1-212-533-9306,American,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.7315104,-74.00059174,102.0,1.0,6500.0,1008752.0,1005430042.0,MN23,Washington Square Diner,False
40377630,JOHNS CAFE & RESTAURANT,Manhattan,823,SECOND AVENUE,10017,+1-212-867-4955,American,2021/07/30,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.75102757,-73.97133909,106.0,4.0,8800.0,1037564.0,1013170028.0,MN19,Johns Cafe & Restaurant,False
41641278,OLD COUNTRY BAGEL,Queens,16226,CROSS BAY BLVD,11414,+1-718-845-9211,Bagels/Pretzels,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,42.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.65357404,-73.83850377,410.0,32.0,89200.0,4294195.0,4140660013.0,QN57,Old Country Bagel,False
50107792,FORTIS RESTAURANT,Queens,10826,GUY R BREWER BLVD,11433,+1-718-262-9352,Caribbean,2021/07/30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,A,7/30/2021,8/1/2021,Pre-permit (Operational) / Re-inspection,40.69602193,-73.79086656,412.0,28.0,26000.0,4216187.0,4101500048.0,QN01,Fortis Restaurant,False
40398899,KNAPP ST PIZZA II,Brooklyn,261,AVENUE X,11223,+1-718-376-0174,Pizza,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,45.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.59020886,-73.97328784,315.0,47.0,38600.0,3194400.0,3071730042.0,BK26,Knapp St Pizza Ii,False
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,+1-646-484-5115,American,2021/07/30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,32.0,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.74619199,-73.99410655,105.0,3.0,9500.0,1015030.0,1008020003.0,MN17,Grubbs Takeaway,False
50111450,CASTLE CHICKEN,Bronx,5987A,BROADWAY,10471,+1-917-856-2047,Chicken,2021/07/30,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,41.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.88993027,-73.89805316,208.0,11.0,28500.0,2084208.0,2058011033.0,BX29,Castle Chicken,False
50032887,PARADA 47 MEXICAN RESTAURANT,Manhattan,526,WEST   47 STREET,10036,+1-212-757-3737,Mexican,2021/07/30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.76326989,-73.99430358,104.0,3.0,12900.0,1026975.0,1010750045.0,MN15,Parada 47 Mexican Restaurant,False
41277471,STARBUCKS COFFEE,Manhattan,315,7 AVENUE,10001,+1-646-336-6422,Coffee/Tea,2021/07/30,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,7.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.74707851,-73.99345685,105.0,3.0,9500.0,1015096.0,1008037501.0,MN17,Starbucks Coffee,False
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306,+1-718-980-1528,Hamburgers,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.56431105,-74.11594162,502.0,50.0,12806.0,5149460.0,5039830142.0,SI25,Burger King,False
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306,+1-718-980-1528,Hamburgers,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.56431105,-74.11594162,502.0,50.0,12806.0,5149460.0,5039830142.0,SI25,Burger King,False
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306,+1-718-980-1528,Hamburgers,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.56431105,-74.11594162,502.0,50.0,12806.0,5149460.0,5039830142.0,SI25,Burger King,False
40705438,EMILIA'S RESTAURANT,Bronx,2331,ARTHUR AVENUE,10458,+1-718-367-5915,Italian,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85412495,-73.88880362,206.0,15.0,39100.0,2011903.0,2030650067.0,BX06,Emilia'S Restaurant,False
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,+1-718-853-3323,Other,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,59.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312.0,44.0,23400.0,3128591.0,3054367504.0,BK88,Fallsburgh Bagels,False
40364443,CRIMINAL COURT BLDG CAFETERIA,Manhattan,100,CENTRE STREET,10013,+1-212-962-1037,American,2021/07/30,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.71607657,-74.0014249,101.0,1.0,2900.0,1079000.0,1001670001.0,MN27,Criminal Court Bldg Cafeteria,False
41069770,PASTICCERIA BRUNO OF GREENWICH VILLAGE,Staten Island,1650,HYLAN BOULEVARD,10305,+1-718-987-5859,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,21.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.58833446,-74.0904854,502.0,50.0,7000.0,5049951.0,5033760033.0,SI36,Pasticceria Bruno Of Greenwich Village,False
50032887,PARADA 47 MEXICAN RESTAURANT,Manhattan,526,WEST   47 STREET,10036,+1-212-757-3737,Mexican,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.76326989,-73.99430358,104.0,3.0,12900.0,1026975.0,1010750045.0,MN15,Parada 47 Mexican Restaurant,False
50032887,PARADA 47 MEXICAN RESTAURANT,Manhattan,526,WEST   47 STREET,10036,+1-212-757-3737,Mexican,2021/07/30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.76326989,-73.99430358,104.0,3.0,12900.0,1026975.0,1010750045.0,MN15,Parada 47 Mexican Restaurant,False
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,+1-347-861-7671,American,2021/07/30,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,69.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501.0,49.0,1100.0,5000296.0,5000180074.0,SI22,Royal Coffee Shop,False
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,+1-347-861-7671,American,2021/07/30,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,69.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501.0,49.0,1100.0,5000296.0,5000180074.0,SI22,Royal Coffee Shop,False
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,+1-347-861-7671,American,2021/07/30,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,69.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501.0,49.0,1100.0,5000296.0,5000180074.0,SI22,Royal Coffee Shop,False
50108027,GARDEN CITY DELI,Manhattan,77,PEARL STREET,10004,+1-646-657-5295,American,2021/07/30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,73.0,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.70394698,-74.01029705,101.0,1.0,900.0,1000836.0,1000290022.0,MN25,Garden City Deli,False
41368569,TITA'S DONUTS AND COFFEE SHOP,Bronx,1930,GRAND CONCOURSE,10457,+1-718-901-8425,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,28.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85009961,-73.90545937,205.0,15.0,23502.0,2007721.0,2028100001.0,BX41,Tita'S Donuts And Coffee Shop,False
40705438,EMILIA'S RESTAURANT,Bronx,2331,ARTHUR AVENUE,10458,+1-718-367-5915,Italian,2021/07/30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85412495,-73.88880362,206.0,15.0,39100.0,2011903.0,2030650067.0,BX06,Emilia'S Restaurant,False
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,+1-718-853-3323,Other,2021/07/30,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,59.0,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312.0,44.0,23400.0,3128591.0,3054367504.0,BK88,Fallsburgh Bagels,False
40356483,WILKEN'S FINE FOOD,Brooklyn,7114,AVENUE U,11234,+1-718-444-3838,Sandwiches,2021/07/30,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.62011159,-73.90698949,318.0,46.0,70000.0,3237693.0,3084310041.0,BK45,Wilken'S Fine Food,False
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,+1-646-484-5115,American,2021/07/30,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,8/1/2021,Administrative Miscellaneous / Initial Inspection,40.74619199,-73.99410655,105.0,3.0,9500.0,1015030.0,1008020003.0,MN17,Grubbs Takeaway,False
41579661,DUNKIN,Bronx,3421,EAST TREMONT AVENUE,10465,+1-718-823-6660,Donuts,2021/07/30,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12.0,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.83266017,-73.82793102,210.0,13.0,16400.0,2076429.0,2054190114.0,BX52,Dunkin,False
40377630,JOHNS CAFE & RESTAURANT,Manhattan,823,SECOND AVENUE,10017,+1-212-867-4955,American,2021/07/30,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,25.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.75102757,-73.97133909,106.0,4.0,8800.0,1037564.0,1013170028.0,MN19,Johns Cafe & Restaurant,False
41069770,PASTICCERIA BRUNO OF GREENWICH VILLAGE,Staten Island,1650,HYLAN BOULEVARD,10305,+1-718-987-5859,Bakery Products/Desserts,2021/07/30,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.58833446,-74.0904854,502.0,50.0,7000.0,5049951.0,5033760033.0,SI36,Pasticceria Bruno Of Greenwich Village,False
40398899,KNAPP ST PIZZA II,Brooklyn,261,AVENUE X,11223,+1-718-376-0174,Pizza,2021/07/30,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,45.0,,,8/1/2021,Cycle Inspection / Initial Inspection,40.59020886,-73.97328784,315.0,47.0,38600.0,3194400.0,3071730042.0,BK26,Knapp St Pizza Ii,False
